epoch,batch,trial,tr_loss_classifier,tr_loss_reconstruction,tr_loss_py,tr_loss_y_kl,tr_kl_weight,tr_loss_z_kl,tr_loss,dataset,best_val_epoch,val_loss_classifier,val_loss_reconstruction,val_loss_py,val_loss_y_kl,val_kl_weight,val_loss_z_kl,val_loss
0,8,-1,13.708428064982096,71.51505491468642,1.4884020222557917,0.8046608765920004,0.09999999999999999,0.0859701156616211,247.73003133138022,-1,,,,,,,,
1,8,-1,,,,,,,,-1,1.0,13.730227947235107,85.39133071899414,1.4740732312202454,0.6948899626731873,0.1,0.08306240141391755,239.6566925048828
1,8,-1,13.737134509616428,71.24637858072917,1.4874844815995958,0.7575845718383789,0.09999999999999999,0.0841043856408861,238.07201131184897,-1,,,,,,,,
2,8,-1,,,,,,,,-1,2.0,13.789147853851318,85.07179260253906,1.4787130951881409,0.6456627547740936,0.1,0.08167366087436677,229.55388641357422
2,8,-1,13.774570147196451,69.97254519992404,1.4732219113243952,0.6870178514056735,0.09999999999999999,0.08088183734152052,222.7047865125868,-1,,,,,,,,
3,8,-1,,,,,,,,-1,3.0,13.7966947555542,83.62373733520508,1.461547613143921,0.6127478778362274,0.1,0.07543409764766694,221.50698852539062
3,8,-1,13.798088603549534,68.99889882405598,1.4488979710472956,0.6534797880384657,0.09999999999999999,0.07873080107900832,215.02057562934027,-1,,,,,,,,
4,8,-1,,,,,,,,-1,4.0,13.859899520874023,82.79406547546387,1.4425312876701355,0.5484208464622498,0.1,0.07429278492927552,207.8549575805664
4,8,-1,13.810958120557997,68.1231312221951,1.4473598003387451,0.5849975479973687,0.09999999999999999,0.07544899185498555,200.45640733506946,-1,,,,,,,,
5,8,-1,,,,,,,,-1,5.0,13.885205268859863,82.10350608825684,1.4242490530014038,0.5125286877155304,0.1,0.07137351036071778,199.99007415771484
5,8,-1,13.847463819715712,67.14038213094075,1.4351743194792006,0.5276421043607924,0.09999999999999999,0.07279365791214837,188.02423265245227,-1,,,,,,,,
6,8,-1,,,,,,,,-1,6.0,13.90395450592041,80.98486137390137,1.4181692600250244,0.4759388118982315,0.1,0.06900780498981476,191.56375122070312
6,8,-1,13.870036019219292,66.36951955159505,1.4268714057074652,0.49055805140071446,0.09999999999999999,0.07017742064264086,179.8482140435113,-1,,,,,,,,
7,8,-1,,,,,,,,-1,7.0,13.893473148345947,80.22074508666992,1.406196653842926,0.4537278115749359,0.1,0.06838661134243013,186.33436584472656
7,8,-1,13.867189937167698,65.42369630601671,1.4274547497431438,0.4481130838394165,0.09999999999999999,0.06716686023606194,170.40812344021268,-1,,,,,,,,
